"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-24","10.51",",,W","0.00",",,W,2400","0.0",",,W",,,"35","H,,S","40",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-25","9.84",",,W","0.00","T,,W,2400","0.0","T,,W",,,"23","H,,S","28",",,W","15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-26","6.93",",,W","0.05",",,W,2400","0.3",",,W",,,"27","H,,S","36",",,W","21",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-27","11.63",",,W","0.00",",,W,2400","0.0",",,W",,,"31","H,,S","35",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-28","10.51",",,W","0.00",",,W,2400","0.0",",,W",,,"35","H,,S","48",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-29","8.28",",,W","1.32",",,W,2400","0.0","T,,W",,,"38","H,,S","44",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-30","13.42",",,W","0.00",",,W,2400","0.0",",,W",,,"38","H,,S","44",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-31","9.40",",,W","0.00","T,,W,2400","0.0","T,,W",,,"21","H,,S","26",",,W","14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-01","9.40",",,W","0.00",",,W,2400","0.0",",,W",,,"24","H,,S","29",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-02","17.45",",,W","0.38",",,W,2400","10.6",",,W",,,"20","H,,S","26",",,W","2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-03","17.00",",,W","0.19",",,W,2400","4.5",",,W",,,"6","H,,S","14",",,W","2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-04","12.30",",,W","0.00",",,W,2400","0.0",",,W",,,"10","H,,S","27",",,W","2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-05","8.05",",,W","0.04",",,W,2400","0.0",",,W",,,"29","H,,S","38",",,W","24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-06","13.87",",,W","0.32",",,W,2400","0.0",",,W",,,"44","H,,S","56",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-07","19.69",",,W","0.00","T,,W,2400","0.0","T,,W",,,"21","H,,S","29",",,W","9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-08","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"13","H,,S","22",",,W","7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-09","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"23","H,,S","30",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-10","4.92",",,W","0.02",",,W,2400","0.2",",,W",,,"25","H,,S","37",",,W","18",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-11","11.41",",,W","0.54",",,W,2400","0.0",",,W",,,"43","H,,S","59",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-12","16.11",",,W","0.00","T,,W,2400","0.0",",,W",,,"48","H,,S","54",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-13","11.41",",,W","0.00",",,W,2400","0.0",",,W",,,"40","H,,S","51",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-14","7.83",",,W","0.79",",,W,2400","0.0",",,W",,,"47","H,,S","50",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-15","6.49",",,W","0.00","T,,W,2400","0.0",",,W",,,"43","H,,S","48",",,W","35",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-16","3.13",",,W","0.00",",,W,2400","0.0",",,W",,,"37","H,,S","39",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-17","7.83",",,W","0.00",",,W,2400","0.0",",,W",,,"39","H,,S","46",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-18","6.93",",,W","0.79",",,W,2400","2.0",",,W",,,"35","H,,S","38",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-19","14.76",",,W","0.03",",,W,2400","0.2",",,W",,,"33","H,,S","35",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-20","14.99",",,W","0.00",",,W,2400","0.0",",,W",,,"35","H,,S","41",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-21","11.63",",,W","0.11",",,W,2400","3.9",",,W",,,"20","H,,S","26",",,W","11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-22","16.55",",,W","0.00","T,,W,2400","0.3",",,W",,,"12","H,,S","18",",,W","7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-23","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"12","H,,S","22",",,W","6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-24","13.65",",,W","0.00",",,W,2400","0.0",",,W",,,"13","H,,S","19",",,W","7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-25","17.22",",,W","0.00","T,,W,2400","0.1",",,W",,,"24","H,,S","38",",,W","15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-26","15.66",",,W","0.00",",,W,2400","0.0",",,W",,,"22","H,,S","26",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-27","13.87",",,W","0.02",",,W,2400","0.0",",,W",,,"31","H,,S","47",",,W","21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-28","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"19","H,,S","21",",,W","13",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-29","9.84",",,W","0.01",",,W,2400","0.0","T,,W",,,"20","H,,S","27",",,W","15",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-30","9.84",",,W","0.00",",,W,2400","0.0",",,W",,,"22","H,,S","30",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-01-31","9.17",",,W","0.00",",,W,2400","0.0",",,W",,,"30","H,,S","43",",,W","22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-01","8.28",",,W","0.00",",,W,2400","0.0",",,W",,,"38","H,,S","42",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-02","6.71",",,W","0.02",",,W,2400","0.0",",,W",,,"40","H,,S","55",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-03","9.17",",,W","0.17",",,W,2400","1.6",",,W",,,"36","H,,S","41",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-04","6.04",",,W","0.00",",,W,2400","0.0",",,W",,,"29","H,,S","35",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-05","10.74",",,W","1.11",",,W,2400","10.7",",,W",,,"31","H,,S","33",",,W","24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-06","7.83",",,W","0.00","T,,W,2400","0.0","T,,W",,,"23","H,,S","28",",,W","19",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-07","10.74",",,W","0.00",",,W,2400","0.0",",,W",,,"24","H,,S","30",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-08","10.07",",,W","0.00",",,W,2400","0.0",",,W",,,"24","H,,S","29",",,W","18",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-09","7.61",",,W","0.03",",,W,2400","0.3",",,W",,,"26","H,,S","30",",,W","21",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-10","11.63",",,W","0.00","T,,W,2400","0.1",",,W",,,"26","H,,S","30",",,W","20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-11","10.29",",,W","0.00",",,W,2400","0.0",",,W",,,"20","H,,S","25",",,W","14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-12","7.61",",,W","0.00",",,W,2400","0.0",",,W",,,"17","H,,S","23",",,W","8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-13","19.91",",,W","1.35",",,W,2400","3.2",",,W",,,"29","H,,S","36",",,W","21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-14","18.34",",,W","0.31",",,W,2400","0.1",",,W",,,"34","H,,S","37",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-15","9.62",",,W","0.33",",,W,2400","3.6",",,W",,,"32","H,,S","35",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-16","16.55",",,W","0.02",",,W,2400","0.4",",,W",,,"29","H,,S","33",",,W","23",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-17","14.76",",,W","0.00",",,W,2400","0.0",",,W",,,"22","H,,S","29",",,W","14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-18","10.51",",,W","0.22",",,W,2400","2.5",",,W",,,"24","H,,S","35",",,W","14",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-19","8.05",",,W","0.25",",,W,2400","0.0","T,,W",,,"29","H,,S","36",",,W","21",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-20","9.40",",,W","0.08",",,W,2400","0.0","T,,W",,,"39","H,,S","48",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-21","8.95",",,W","0.22",",,W,2400","0.0",",,W",,,"37","H,,S","44",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-22","14.32",",,W","0.00",",,W,2400","0.0",",,W",,,"42","H,,S","50",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-23","6.04",",,W","0.00",",,W,2400","0.0",",,W",,,"43","H,,S","52",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-24","16.33",",,W","0.00",",,W,2400","0.0",",,W",,,"38","H,,S","45",",,W","24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-25","10.51",",,W","0.00",",,W,2400","0.0",",,W",,,"25","H,,S","29",",,W","22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-26","11.63",",,W","0.00",",,W,2400","0.0",",,W",,,"24","H,,S","32",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-27","11.86",",,W","0.02",",,W,2400","0.4",",,W",,,"20","H,,S","30",",,W","12",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-02-28","11.86",",,W","0.00",",,W,2400","0.0",",,W",,,"18","H,,S","25",",,W","10",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-01","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"24","H,,S","36",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-02","6.93",",,W","0.00","T,,W,2400","0.0","T,,W",,,"34","H,,S","40",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-03","11.63",",,W","0.00",",,W,2400","0.0",",,W",,,"25","H,,S","30",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-04","8.05",",,W","0.00",",,W,2400","0.0",",,W",,,"20","H,,S","31",",,W","12",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-05","9.62",",,W","0.00","T,,W,2400","0.1",",,W",,,"26","H,,S","29",",,W","20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-06","7.38",",,W","0.00",",,W,2400","0.0",",,W",,,"19","H,,S","25",",,W","11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-07","4.70",",,W","0.00",",,W,2400","0.0",",,W",,,"25","H,,S","34",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-08","7.61",",,W","0.00",",,W,2400","0.0",",,W",,,"38","H,,S","55",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-09","10.51",",,W","0.00",",,W,2400","0.0",",,W",,,"37","H,,S","43",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-10","8.05",",,W","0.03",",,W,2400","0.6",",,W",,,"35","H,,S","44",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-11","8.50",",,W","0.00",",,W,2400","0.0",",,W",,,"44","H,,S","60",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-12","4.92",",,W","0.43",",,W,2400","0.0",",,W",,,"42","H,,S","46",",,W","37",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-13","18.34",",,W","0.06",",,W,2400","1.5",",,W",,,"28","H,,S","37",",,W","17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-14","14.09",",,W","0.00",",,W,2400","0.0",",,W",,,"24","H,,S","39",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-15","14.54",",,W","0.01",",,W,2400","0.0",",,W",,,"44","H,,S","57",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-16","16.33",",,W","0.00",",,W,2400","0.0",",,W",,,"35","H,,S","37",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-17","8.28",",,W","0.00",",,W,2400","0.0",",,W",,,"23","H,,S","27",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-18","8.28",",,W","0.00",",,W,2400","0.0",",,W",,,"27","H,,S","33",",,W","20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-19","10.29",",,W","0.00","T,,W,2400","0.0",",,W",,,"33","H,,S","41",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-20","12.08",",,W","0.29",",,W,2400","0.0",",,W",,,"42","H,,S","52",",,W","37",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-21","16.78",",,W","0.00",",,W,2400","0.0",",,W",,,"40","H,,S","45",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-22","14.09",",,W","0.00","T,,W,2400","0.0",",,W",,,"40","H,,S","57",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-23","12.97",",,W","0.00",",,W,2400","0.0",",,W",,,"39","H,,S","44",",,W","22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-24","12.75",",,W","0.00",",,W,2400","0.0",",,W",,,"25","H,,S","33",",,W","17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-25","10.07",",,W","0.00",",,W,2400","0.0",",,W",,,"29","H,,S","39",",,W","21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-26","25.95",",,W","0.00","T,,W,2400","0.0","T,,W",,,"32","H,,S","35",",,W","24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-27","14.32",",,W","0.00",",,W,2400","0.0",",,W",,,"30","H,,S","46",",,W","21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-28","14.32",",,W","0.02",",,W,2400","0.0",",,W",,,"44","H,,S","60",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-29","12.53",",,W","0.97",",,W,2400","0.0",",,W",,,"47","H,,S","52",",,W","39",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-30","17.22",",,W","2.23",",,W,2400","0.0",",,W",,,"40","H,,S","43",",,W","36",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-03-31","13.42",",,W","0.44",",,W,2400","0.0","T,,W",,,"36","H,,S","42",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-01","9.62",",,W","0.00",",,W,2400","0.0",",,W",,,"40","H,,S","47",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-02","5.59",",,W","0.00",",,W,2400","0.0",",,W",,,"42","H,,S","46",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-03","9.40",",,W","0.00",",,W,2400","0.0",",,W",,,"43","H,,S","54",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-04","11.18",",,W","0.26",",,W,2400","0.0",",,W",,,"40","H,,S","44",",,W","37",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-05","13.42",",,W","0.23",",,W,2400","0.0",",,W",,,"43","H,,S","54",",,W","38",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-06","8.72",",,W","0.00",",,W,2400","0.0",",,W",,,"44","H,,S","59",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-07","7.61",",,W","0.04",",,W,2400","0.0",",,W",,,"49","H,,S","59",",,W","38",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-08","13.42",",,W","0.67",",,W,2400","0.0",",,W",,,"52","H,,S","65",",,W","43",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-09","13.20",",,W","0.00",",,W,2400","0.0",",,W",,,"50","H,,S","59",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-10","13.87",",,W","0.00",",,W,2400","0.0",",,W",,,"47","H,,S","60",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-11","10.07",",,W","0.00","T,,W,2400","0.0",",,W",,,"56","H,,S","69",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-12","8.50",",,W","0.04",",,W,2400","0.0",",,W",,,"58","H,,S","69",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-04-13","7.61",",,W","0.04",",,W,2400","0.0",",,W",,,"52","H,,S","63",",,W","45",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
